area,Name,ORDER_NO,DATE_REC,DISTRIBUT,DIST_ADDR,DIST_ID,CROPNAME_,FIELDREF,FARMER,FARMER_AD,CUST_ID,DAN,CUST_ORD_,Organic M,Ca,Mg,Mg_Index,Mn,B,Cu,Mo,Fe,Zn,S,P,P_Index,K,K_Index,Na,pH,C.E.C,DISTANCE,SWATHWIDTH,VRYIELDMAS,SECTIONID,Crop,WetMass,Moisture,Time,Heading,VARIETY,Elevation,IsoTime,Machine
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,3.35378250,214,41,3.35378250,6.28000000,9/20/2020 8:45:23 AM,238.05590698,Ласкала,275.91017529,2020-09-20T08:45:23.135Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,3.07168579,214,41,3.07168579,6.28000000,9/20/2020 8:45:24 AM,237.45590698,Ласкала,275.92917529,2020-09-20T08:45:24.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,2.91865934,214,41,2.91865934,6.28000000,9/20/2020 8:45:25 AM,238.21590698,Ласкала,275.90617529,2020-09-20T08:45:25.137Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,2.64652225,214,41,2.64652225,6.30000000,9/20/2020 8:45:26 AM,239.10590698,Ласкала,275.88317529,2020-09-20T08:45:26.138Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,2.89403865,214,41,2.89403865,6.30000000,9/20/2020 8:45:27 AM,237.79590698,Ласкала,275.88617529,2020-09-20T08:45:27.139Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,2.75017950,214,41,2.75017950,6.34000000,9/20/2020 8:45:28 AM,237.48590698,Ласкала,275.84717529,2020-09-20T08:45:28.130Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,3.19407857,214,41,3.19407857,6.38000000,9/20/2020 8:45:29 AM,238.54590698,Ласкала,275.80217529,2020-09-20T08:45:29.131Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,3.47186928,214,41,3.47186928,6.40000000,9/20/2020 8:45:30 AM,238.40590698,Ласкала,275.79517529,2020-09-20T08:45:30.142Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,3.22199413,214,41,3.22199413,6.40000000,9/20/2020 8:45:31 AM,237.96590698,Ласкала,275.78117529,2020-09-20T08:45:31.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,2.96593010,214,41,2.96593010,6.42000000,9/20/2020 8:45:32 AM,238.30590698,Ласкала,275.73817529,2020-09-20T08:45:32.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.99848457,8.80000000,3.56619537,214,41,3.56619537,6.44000000,9/20/2020 8:45:33 AM,238.19590698,Ласкала,275.72017529,2020-09-20T08:45:33.127Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,3.51036170,214,41,3.51036170,6.45000000,9/20/2020 8:45:34 AM,237.91590698,Ласкала,275.70017529,2020-09-20T08:45:34.129Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.63745809,214,41,3.63745809,6.46000000,9/20/2020 8:45:35 AM,238.57590698,Ласкала,275.71117529,2020-09-20T08:45:35.140Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,3.42231555,214,41,3.42231555,6.49000000,9/20/2020 8:45:36 AM,237.31590698,Ласкала,275.69917529,2020-09-20T08:45:36.131Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.18805725,214,41,3.18805725,6.53000000,9/20/2020 8:45:37 AM,237.78590698,Ласкала,275.69617529,2020-09-20T08:45:37.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.55295536,214,41,3.55295536,6.53000000,9/20/2020 8:45:38 AM,239.09590698,Ласкала,275.64817529,2020-09-20T08:45:38.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,3.54435886,214,41,3.54435886,6.52000000,9/20/2020 8:45:39 AM,237.69590698,Ласкала,275.65917529,2020-09-20T08:45:39.135Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.73732494,214,41,3.73732494,6.54000000,9/20/2020 8:45:40 AM,238.63590698,Ласкала,275.58417529,2020-09-20T08:45:40.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,3.77585717,214,41,3.77585717,6.57000000,9/20/2020 8:45:41 AM,238.94590698,Ласкала,275.59117529,2020-09-20T08:45:41.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,3.65582925,214,41,3.65582925,6.60000000,9/20/2020 8:45:42 AM,236.78590698,Ласкала,275.60117529,2020-09-20T08:45:42.128Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,3.93114117,214,41,3.93114117,6.60000000,9/20/2020 8:45:43 AM,238.36590698,Ласкала,275.58717529,2020-09-20T08:45:43.138Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,3.30364465,214,41,3.30364465,6.61000000,9/20/2020 8:45:44 AM,238.35590698,Ласкала,275.62617529,2020-09-20T08:45:44.139Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,3.83093561,214,41,3.83093561,6.64000000,9/20/2020 8:45:45 AM,237.83590698,Ласкала,275.59317529,2020-09-20T08:45:45.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,3.37659735,214,41,3.37659735,6.69000000,9/20/2020 8:45:46 AM,238.69590698,Ласкала,275.60117529,2020-09-20T08:45:46.135Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,4.00619724,214,41,4.00619724,6.70000000,9/20/2020 8:45:47 AM,236.87590698,Ласкала,275.61517529,2020-09-20T08:45:47.137Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.56831950,214,41,3.56831950,6.69000000,9/20/2020 8:45:48 AM,237.53590698,Ласкала,275.61617529,2020-09-20T08:45:48.128Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,4.17891947,214,41,4.17891947,6.69000000,9/20/2020 8:45:49 AM,239.59590698,Ласкала,275.62717529,2020-09-20T08:45:49.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,3.85255592,214,41,3.85255592,6.69000000,9/20/2020 8:45:50 AM,237.49590698,Ласкала,275.62917529,2020-09-20T08:45:50.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.93848457,8.80000000,4.30803381,214,41,4.30803381,6.70000000,9/20/2020 8:45:51 AM,237.61590698,Ласкала,275.66017529,2020-09-20T08:45:51.135Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,3.48407021,214,41,3.48407021,6.77000000,9/20/2020 8:45:52 AM,239.23590698,Ласкала,275.73217529,2020-09-20T08:45:52.137Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.92848457,8.80000000,3.48846266,214,41,3.48846266,6.74000000,9/20/2020 8:45:53 AM,238.65590698,Ласкала,275.75117529,2020-09-20T08:45:53.138Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.93848457,8.80000000,3.03573298,214,41,3.03573298,6.70000000,9/20/2020 8:45:54 AM,237.65590698,Ласкала,275.81117529,2020-09-20T08:45:54.129Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,3.24343297,214,41,3.24343297,6.66000000,9/20/2020 8:45:55 AM,237.08590698,Ласкала,275.85517529,2020-09-20T08:45:55.131Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,3.39528637,214,41,3.39528637,6.62000000,9/20/2020 8:45:56 AM,237.48590698,Ласкала,275.93217529,2020-09-20T08:45:56.133Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,2.69831819,214,41,2.69831819,6.54000000,9/20/2020 8:45:57 AM,239.16590698,Ласкала,275.98117529,2020-09-20T08:45:57.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,2.81512850,214,41,2.81512850,6.52000000,9/20/2020 8:45:58 AM,239.10590698,Ласкала,276.00917529,2020-09-20T08:45:58.133Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.92848457,8.80000000,2.58045347,214,41,2.58045347,6.47000000,9/20/2020 8:45:59 AM,236.78590698,Ласкала,276.06017529,2020-09-20T08:45:59.135Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,2.70610554,214,41,2.70610554,6.42000000,9/20/2020 8:46:00 AM,237.86590698,Ласкала,276.12217529,2020-09-20T08:46:00.127Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.91848457,8.80000000,2.32063151,214,41,2.32063151,6.43000000,9/20/2020 8:46:01 AM,238.92590698,Ласкала,276.12617529,2020-09-20T08:46:01.130Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,2.52440928,214,41,2.52440928,6.44000000,9/20/2020 8:46:02 AM,238.14590698,Ласкала,276.14917529,2020-09-20T08:46:02.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.89848457,8.80000000,2.43465784,214,41,2.43465784,6.39000000,9/20/2020 8:46:03 AM,236.94590698,Ласкала,276.20417529,2020-09-20T08:46:03.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.93848457,8.80000000,2.58714059,214,41,2.58714059,6.36000000,9/20/2020 8:46:04 AM,238.50590698,Ласкала,276.17017529,2020-09-20T08:46:04.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,2.67583732,214,41,2.67583732,6.34000000,9/20/2020 8:46:05 AM,237.63590698,Ласкала,276.19617529,2020-09-20T08:46:05.127Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,2.45503620,214,41,2.45503620,6.29000000,9/20/2020 8:46:06 AM,238.47590698,Ласкала,276.18417529,2020-09-20T08:46:06.128Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,2.45319994,214,41,2.45319994,6.28000000,9/20/2020 8:46:07 AM,238.42590698,Ласкала,276.16817529,2020-09-20T08:46:07.129Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.95848457,8.80000000,2.56965096,214,41,2.56965096,6.24000000,9/20/2020 8:46:08 AM,237.51590698,Ласкала,276.13517529,2020-09-20T08:46:08.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.96848457,8.80000000,2.46912028,214,41,2.46912028,5.88000000,9/20/2020 8:47:59 AM,57.80590698,Ласкала,276.19517529,2020-09-20T08:47:59.130Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,2.48201462,214,41,2.48201462,5.90000000,9/20/2020 8:48:00 AM,57.39590698,Ласкала,276.20917529,2020-09-20T08:48:00.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,2.32399816,214,41,2.32399816,5.91000000,9/20/2020 8:48:01 AM,57.81590698,Ласкала,276.23417529,2020-09-20T08:48:01.133Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.94848457,8.80000000,2.73252852,214,41,2.73252852,5.96000000,9/20/2020 8:48:02 AM,58.10590698,Ласкала,276.24517529,2020-09-20T08:48:02.127Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.99848457,8.80000000,2.83855509,214,41,2.83855509,5.97000000,9/20/2020 8:48:03 AM,56.71590698,Ласкала,276.25317529,2020-09-20T08:48:03.129Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,3.04837753,214,41,3.04837753,5.95000000,9/20/2020 8:48:04 AM,58.71590698,Ласкала,276.25417529,2020-09-20T08:48:04.130Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.97848457,8.80000000,3.05600801,214,41,3.05600801,5.95000000,9/20/2020 8:48:05 AM,58.39590698,Ласкала,276.22417529,2020-09-20T08:48:05.131Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.98848457,8.80000000,2.97353505,214,41,2.97353505,5.95000000,9/20/2020 8:48:06 AM,56.87590698,Ласкала,276.20817529,2020-09-20T08:48:06.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.99848457,8.80000000,2.97119785,214,41,2.97119785,5.95000000,9/20/2020 8:48:07 AM,58.27590698,Ласкала,276.19317529,2020-09-20T08:48:07.134Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.99848457,8.80000000,2.73244088,214,41,2.73244088,5.94000000,9/20/2020 8:48:08 AM,57.97590698,Ласкала,276.16517529,2020-09-20T08:48:08.125Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,2.99848457,8.80000000,2.98635702,214,41,2.98635702,5.96000000,9/20/2020 8:48:09 AM,57.95590698,Ласкала,276.10917529,2020-09-20T08:48:09.136Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,3.03848457,8.80000000,2.49825494,214,41,2.49825494,5.98000000,9/20/2020 8:48:10 AM,58.50590698,Ласкала,276.08217529,2020-09-20T08:48:10.129Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,3.02848457,8.80000000,2.66409870,214,41,2.66409870,6.01000000,9/20/2020 8:48:11 AM,58.18590698,Ласкала,276.04417529,2020-09-20T08:48:11.131Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,3.00848457,8.80000000,2.82911992,214,41,2.82911992,6.06000000,9/20/2020 8:48:12 AM,57.31590698,Ласкала,276.00417529,2020-09-20T08:48:12.132Z,1
4.95,AS-4533,AGS-8/34,17/11/2022,Agrosem,,UK0009,Maize,Поле №62 (67 ha),ELGAUCHO,TERNOPIL REGION,"2901473",,,5.6,4983,136,3.5,196,2.96,5.1,0.02,127,1.4,1,5,0.5,225,2.9,8,7.6,27.2,3.02848457,8.80000000,3.26445897,214,41,3.26445897,6.11000000,9/20/2020 8:48:13 AM,57.37590698,Ласкала,275.99417529,2020-09-20T08:48:13.133Z,1
